Date,N10D,GPRD,GPRD_ACT,GPRD_THREAT,date,GPRD_MA30,GPRD_MA7,event,var_name,var_label
1970-01-01 00:00:00.020060503,1099,96.45329284667969,84.13684844970703,100.25491333007812,2006-05-03,91.81184387207031,94.61454010009766,,,
1970-01-01 00:00:00.020060504,1231,83.4196548461914,80.48020935058594,76.07890319824219,2006-05-04,91.85047912597656,88.0943374633789,,,
1970-01-01 00:00:00.020060505,1154,91.85629272460938,68.68016052246094,105.02440643310547,2006-05-05,92.82679748535156,88.42682647705078,,,
1970-01-01 00:00:00.020060506,1188,64.1322021484375,105.63140106201172,51.00933074951172,2006-05-06,92.88302612304688,85.91363525390625,,,
1970-01-01 00:00:00.020060507,887,63.48776626586914,89.35389709472656,49.686649322509766,2006-05-07,91.77537536621094,86.35964965820312,,,
1970-01-01 00:00:00.020060508,853,128.15325927734375,123.88731384277344,116.25103759765625,2006-05-08,93.60425567626953,90.52493286132812,,,
1970-01-01 00:00:00.020060509,1009,105.05665588378906,39.27497863769531,141.9565887451172,2006-05-09,95.04337310791016,90.36558532714844,,,
1970-01-01 00:00:00.020060510,1035,118.4202880859375,76.57672882080078,138.39053344726562,2006-05-10,95.64469146728516,93.50373077392578,,,
1970-01-01 00:00:00.020060511,1200,115.93987274169922,82.55928039550781,133.1343536376953,2006-05-11,95.66565704345703,98.14947509765625,,,
1970-01-01 00:00:00.020060512,1150,92.17579650878906,86.14881896972656,91.01838684082031,2006-05-12,95.4013442993164,98.19512176513672,,,
1970-01-01 00:00:00.020060513,1231,64.58296203613281,69.74951934814453,62.65321731567383,2006-05-13,94.2311019897461,98.25951385498047,,,
1970-01-01 00:00:00.020060514,870,79.95852661132812,106.28321075439453,50.65753936767578,2006-05-14,94.8641357421875,100.61248016357422,,,
1970-01-01 00:00:00.020060515,844,70.64717864990234,86.08076477050781,45.69082260131836,2006-05-15,93.52261352539062,92.39732360839844,,,
1970-01-01 00:00:00.020060516,1000,109.31473541259766,112.28063201904297,104.671142578125,2006-05-16,95.11404418945312,93.00562286376953,,,
1970-01-01 00:00:00.020060517,1092,87.97112274169922,90.7244873046875,90.80782318115234,2006-05-17,93.39273834228516,88.6557388305664,,,
1970-01-01 00:00:00.020060518,1184,78.33775329589844,83.6749496459961,65.14029693603516,2006-05-18,91.57740783691406,83.28401184082031,,,
1970-01-01 00:00:00.020060519,1127,79.36054229736328,76.18602752685547,83.09949493408203,2006-05-19,90.91432189941406,81.45326232910156,,,
1970-01-01 00:00:00.020060520,1241,66.73181915283203,47.899017333984375,79.90502166748047,2006-05-20,90.1290054321289,81.76023864746094,,,
1970-01-01 00:00:00.020060521,892,70.55917358398438,74.04419708251953,80.2882308959961,2006-05-21,90.08264923095703,80.41747283935547,,,
1970-01-01 00:00:00.020060522,904,91.6086196899414,73.06130981445312,109.69263458251953,2006-05-22,90.63357543945312,83.4119644165039,,,
1970-01-01 00:00:00.020060523,995,86.55956268310547,92.9310531616211,66.44029235839844,2006-05-23,92.4134750366211,80.16122436523438,,,
1970-01-01 00:00:00.020060524,1122,91.5237045288086,70.63896179199219,98.19977569580078,2006-05-24,91.99700927734375,80.66873931884766,,,
1970-01-01 00:00:00.020060525,1165,62.554927825927734,79.37029266357422,52.016380310058594,2006-05-25,89.81477355957031,78.41404724121094,,,
1970-01-01 00:00:00.020060526,1140,95.8901138305664,86.90451049804688,91.8167953491211,2006-05-26,88.684814453125,80.77542114257812,,,
1970-01-01 00:00:00.020060527,1143,60.86082458496094,34.670562744140625,77.11647033691406,2006-05-27,86.41146850585938,79.93670654296875,,,
1970-01-01 00:00:00.020060528,886,41.126686096191406,52.181941986083984,49.742733001708984,2006-05-28,84.79806518554688,75.73206329345703,,,
1970-01-01 00:00:00.020060529,727,86.57329559326172,45.42464065551758,113.66590118408203,2006-05-29,84.95968627929688,75.01273345947266,,,
1970-01-01 00:00:00.020060530,887,74.69149017333984,52.123111724853516,86.95164489746094,2006-05-30,85.43721771240234,73.31729125976562,,,
1970-01-01 00:00:00.020060531,1189,52.93421936035156,61.10358810424805,41.699806213378906,2006-05-31,83.90180969238281,67.80450439453125,,,
1970-01-01 00:00:00.020060601,1148,118.30599212646484,69.03912353515625,148.7624053955078,2006-06-01,84.3062744140625,75.7689437866211,,,
1970-01-01 00:00:00.020060602,1149,98.02202606201172,51.73427200317383,148.6329345703125,2006-06-02,84.35856628417969,76.07350158691406,,,
1970-01-01 00:00:00.020060603,1188,105.95755004882812,105.63140106201172,102.01866149902344,2006-06-03,85.10983276367188,82.5158920288086,,,
1970-01-01 00:00:00.020060604,864,84.34778594970703,114.6656723022461,70.13782501220703,2006-06-04,84.85955047607422,88.69033813476562,,,
1970-01-01 00:00:00.020060605,893,85.3180923461914,81.35741424560547,74.02922058105469,2006-06-05,85.56574249267578,88.51102447509766,,,
